archivo,hoja,fila_excel,prestacion,nombre_original,texto_completo,base_practica,angio,con_contraste,sin_contraste,difusion,es_material,tiene_modificador,observacion
Prácticas-Resonancias.xls,Practicas,113,900355,SUSTANCIA DE CONTRASTE,900355 | 0 | SUSTANCIA DE CONTRASTE | SUSTANCIA DE CONTRASTE |  | Resonancia Magnetica | RESONANCIA MAGNETICA | Práctica | Sí | Unico,SUSTANCIA DE CONTRASTE,False,False,False,False,False,False,base_no_separada
Prácticas-Resonancias.xls,Practicas,114,900185,URORESONANCIA UNA REGION,900185 | 0 | URORESONANCIA UNA REGION | URORESONANCIA UNA REGION |  | Resonancia Magnetica | RESONANCIA MAGNETICA | Práctica | Sí | Unico,URORESONANCIA UNA REGION,False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,2,3006519,AGUJA DE PUNCION DE MEDULA OSEA,3006519 | 0 | AGUJA DE PUNCION DE MEDULA OSEA | AGUJA DE PUNCION DE MEDULA OSEA |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Set de Farmacia | No |,AGUJA DE PUNCION DE MEDULA OSEA,False,False,False,False,True,False,posible_material_o_insumo;base_no_separada
Prácticas-Tomografías.xls,Practicas,3,3008973,AGUJA P/BIOPSIA BARD MAGNUM,3008973 | 0 | AGUJA P/BIOPSIA BARD MAGNUM | AGUJA P/BIOPSIA BARD MAGNUM |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Set de Farmacia | No |,AGUJA P/BIOPSIA BARD MAGNUM,False,False,False,False,True,False,posible_material_o_insumo;base_no_separada
Prácticas-Tomografías.xls,Practicas,4,901322,ANGIOTAC OTROS ORGANOS CON CONTRASTE,901322 | 0 | ANGIOTAC OTROS ORGANOS CON CONTRASTE | ANGIOTAC OTROS ORGANOS CON CONTRASTE |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,ANGIOTAC OTROS ORGANOS,True,True,False,False,False,True,
Prácticas-Tomografías.xls,Practicas,5,901323,ANGIOTAC OTROS ORGANOS SIN CONTRASTE,901323 | 0 | ANGIOTAC OTROS ORGANOS SIN CONTRASTE | ANGIOTAC OTROS ORGANOS SIN CONTRASTE |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,ANGIOTAC OTROS ORGANOS,True,False,True,False,False,True,angio_con_sin_contraste_incompatible
Prácticas-Tomografías.xls,Practicas,6,901311,ANGIOTOMOGRAFIA ABDOMINAL,901311 | 0 | ANGIOTOMOGRAFIA ABDOMINAL | ANGIOTOMOGRAFIA ABDOMINAL |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,ANGIOTOMOGRAFIA ABDOMINAL,True,False,False,False,False,True,angio_sin_contraste_explicito;base_no_separada
Prácticas-Tomografías.xls,Practicas,7,900166,ANGIOTOMOGRAFIA AORTA ABDOMINAL,900166 | 0 | ANGIOTOMOGRAFIA AORTA ABDOMINAL | ANGIOTOMOGRAFIA AORTA ABDOMINAL |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,ANGIOTOMOGRAFIA AORTA ABDOMINAL,True,False,False,False,False,True,angio_sin_contraste_explicito;base_no_separada
Prácticas-Tomografías.xls,Practicas,8,900913,ANGIOTOMOGRAFIA ARTERIAL CON RECONSTRUCC,900913 | 0 | ANGIOTOMOGRAFIA ARTERIAL CON RECONSTRUCC | ANGIOTOMOGRAFIA ARTERIAL CON RECONSTRUCC |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,ANGIOTOMOGRAFIA ARTERIAL CON RECONSTRUCC,True,False,False,False,False,True,angio_sin_contraste_explicito;base_no_separada
Prácticas-Tomografías.xls,Practicas,9,902225,ANGIOTOMOGRAFIA CARDIACA,902225 | 0 | ANGIOTOMOGRAFIA CARDIACA | ANGIOTOMOGRAFIA CARDIACA |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,ANGIOTOMOGRAFIA CARDIACA,True,False,False,False,False,True,angio_sin_contraste_explicito;base_no_separada
Prácticas-Tomografías.xls,Practicas,10,901233,ANGIOTOMOGRAFIA CORONARIA,901233 | 0 | ANGIOTOMOGRAFIA CORONARIA | ANGIOTOMOGRAFIA CORONARIA |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,ANGIOTOMOGRAFIA CORONARIA,True,False,False,False,False,True,angio_sin_contraste_explicito;base_no_separada
Prácticas-Tomografías.xls,Practicas,11,901234,ANGIOTOMOGRAFIA DE CEREBRO,901234 | 0 | ANGIOTOMOGRAFIA DE CEREBRO | ANGIOTOMOGRAFIA DE CEREBRO |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,ANGIOTOMOGRAFIA DE CEREBRO,True,False,False,False,False,True,angio_sin_contraste_explicito;base_no_separada
Prácticas-Tomografías.xls,Practicas,12,901235,ANGIOTOMOGRAFIA DE CUELLO,901235 | 0 | ANGIOTOMOGRAFIA DE CUELLO | ANGIOTOMOGRAFIA DE CUELLO |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,ANGIOTOMOGRAFIA DE CUELLO,True,False,False,False,False,True,angio_sin_contraste_explicito;base_no_separada
Prácticas-Tomografías.xls,Practicas,13,901237,ANGIOTOMOGRAFIA DE CUERPO ENTERO,901237 | 0 | ANGIOTOMOGRAFIA DE CUERPO ENTERO | ANGIOTOMOGRAFIA DE CUERPO ENTERO |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,ANGIOTOMOGRAFIA DE CUERPO ENTERO,True,False,False,False,False,True,angio_sin_contraste_explicito;base_no_separada
Prácticas-Tomografías.xls,Practicas,14,901238,ANGIOTOMOGRAFIA DE MIEMBROS INFERIORES,901238 | 0 | ANGIOTOMOGRAFIA DE MIEMBROS INFERIORES | ANGIOTOMOGRAFIA DE MIEMBROS INFERIORES |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,ANGIOTOMOGRAFIA DE MIEMBROS INFERIORES,True,False,False,False,False,True,angio_sin_contraste_explicito;base_no_separada
Prácticas-Tomografías.xls,Practicas,15,901239,ANGIOTOMOGRAFIA DE MIEMBROS SUPERIORES,901239 | 0 | ANGIOTOMOGRAFIA DE MIEMBROS SUPERIORES | ANGIOTOMOGRAFIA DE MIEMBROS SUPERIORES |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,ANGIOTOMOGRAFIA DE MIEMBROS SUPERIORES,True,False,False,False,False,True,angio_sin_contraste_explicito;base_no_separada
Prácticas-Tomografías.xls,Practicas,16,901312,ANGIOTOMOGRAFIA DE VASOS CRANEALES,901312 | 0 | ANGIOTOMOGRAFIA DE VASOS CRANEALES | ANGIOTOMOGRAFIA DE VASOS CRANEALES |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,ANGIOTOMOGRAFIA DE VASOS CRANEALES,True,False,False,False,False,True,angio_sin_contraste_explicito;base_no_separada
Prácticas-Tomografías.xls,Practicas,17,900167,ANGIOTOMOGRAFIA DE VASOS ILIACOS 3D,900167 | 0 | ANGIOTOMOGRAFIA DE VASOS ILIACOS 3D | ANGIOTOMOGRAFIA DE VASOS ILIACOS 3D |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,ANGIOTOMOGRAFIA DE VASOS ILIACOS 3D,True,False,False,False,False,True,angio_sin_contraste_explicito;base_no_separada
Prácticas-Tomografías.xls,Practicas,18,902226,ANGIOTOMOGRAFIA PARA TAVI,902226 | 0 | ANGIOTOMOGRAFIA PARA TAVI | ANGIOTOMOGRAFIA PARA TAVI |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,ANGIOTOMOGRAFIA PARA TAVI,True,False,False,False,False,True,angio_sin_contraste_explicito;base_no_separada
Prácticas-Tomografías.xls,Practicas,19,901243,ANGIOTOMOGRAFIA PELVICA,901243 | 0 | ANGIOTOMOGRAFIA PELVICA | ANGIOTOMOGRAFIA PELVICA |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,ANGIOTOMOGRAFIA PELVICA,True,False,False,False,False,True,angio_sin_contraste_explicito;base_no_separada
Prácticas-Tomografías.xls,Practicas,20,900061,ANGIOTOMOGRAFIA PULMONAR,900061 | 0 | ANGIOTOMOGRAFIA PULMONAR | ANGIOTOMOGRAFIA PULMONAR |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,ANGIOTOMOGRAFIA PULMONAR,True,False,False,False,False,True,angio_sin_contraste_explicito;base_no_separada
Prácticas-Tomografías.xls,Practicas,21,901310,ANGIOTOMOGRAFIA TORACICA,901310 | 0 | ANGIOTOMOGRAFIA TORACICA | ANGIOTOMOGRAFIA TORACICA |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,ANGIOTOMOGRAFIA TORACICA,True,False,False,False,False,True,angio_sin_contraste_explicito;base_no_separada
Prácticas-Tomografías.xls,Practicas,22,901242,ANGIOTOMOGRAFIA VASOS PULMONARES,901242 | 0 | ANGIOTOMOGRAFIA VASOS PULMONARES | ANGIOTOMOGRAFIA VASOS PULMONARES |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,ANGIOTOMOGRAFIA VASOS PULMONARES,True,False,False,False,False,True,angio_sin_contraste_explicito;base_no_separada
Prácticas-Tomografías.xls,Practicas,23,900914,ANGIOTOMOGRAFIA VENOSA CON RECONSTRUCCIO,900914 | 0 | ANGIOTOMOGRAFIA VENOSA CON RECONSTRUCCIO | ANGIOTOMOGRAFIA VENOSA CON RECONSTRUCCIO |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,ANGIOTOMOGRAFIA VENOSA CON RECONSTRUCCIO,True,False,False,False,False,True,angio_sin_contraste_explicito;base_no_separada
Prácticas-Tomografías.xls,Practicas,24,900446,BLOQUEO FACETARIO BAJO TAC,900446 | 0 | BLOQUEO FACETARIO BAJO TAC | BLOQUEO FACETARIO BAJO TAC |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,BLOQUEO FACETARIO BAJO TAC,False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,25,900441,BLOQUEO PERIDURAL BAJO TAC,900441 | 0 | BLOQUEO PERIDURAL BAJO TAC | BLOQUEO PERIDURAL BAJO TAC |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,BLOQUEO PERIDURAL BAJO TAC,False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,26,900413,BLOQUEO RADICULAR BAJO TAC,900413 | 0 | BLOQUEO RADICULAR BAJO TAC | BLOQUEO RADICULAR BAJO TAC |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,BLOQUEO RADICULAR BAJO TAC,False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,27,341317,BLOQUEO RADICULAR Y/O FACETARIO SELECTIV,341317 | 0 | BLOQUEO RADICULAR Y/O FACETARIO SELECTIV | BLOQUEO RADICULAR Y/O FACETARIO SELECTIV |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,BLOQUEO RADICULAR Y/O FACETARIO SELECTIV,False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,28,3010000,Contraste,3010000 | 0 | Contraste | Contraste |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Set de Farmacia | No |,CONTRASTE,False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,29,3008977,DILTIAZEM,3008977 | 0 | DILTIAZEM | DILTIAZEM |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Set de Farmacia | No |,DILTIAZEM,False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,30,900082,DRENAJE PERCUTANEO BAJO TAC HELICOIDAL,900082 | 0 | DRENAJE PERCUTANEO BAJO TAC HELICOIDAL | DRENAJE PERCUTANEO BAJO TAC HELICOIDAL |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,DRENAJE PERCUTANEO BAJO TAC HELICOIDAL,False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,31,900034,DRENAJES Y/O PROCEDIMIENTOS SIMILARES BA,900034 | 0 | DRENAJES Y/O PROCEDIMIENTOS SIMILARES BA | DRENAJES Y/O PROCEDIMIENTOS SIMILARES BA |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,DRENAJES Y/O PROCEDIMIENTOS SIMILARES BA,False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,32,3008518,HEPARINA 5000UI X ML - fco x 10 ml,3008518 | 0 | HEPARINA 5000UI X ML - fco x 10 ml | HEPARINA 5000UI X ML - fco x 10 ml |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Set de Farmacia | No |,HEPARINA 5000UI X ML - FCO X 10 ML,False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,33,3008205,IOPAMIRON 370,3008205 | 0 | IOPAMIRON 370 | IOPAMIRON 370 |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Set de Farmacia | No |,IOPAMIRON 370,False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,34,3008849,ISOSORBIDA DINITRATO,3008849 | 0 | ISOSORBIDA DINITRATO | ISOSORBIDA DINITRATO |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Set de Farmacia | No |,ISOSORBIDA DINITRATO,False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,35,3000571,LLAVE DE 3 VIAS  E-151,3000571 | 0 | LLAVE DE 3 VIAS  E-151 | LLAVE DE 3 VIAS  E-151 |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Set de Farmacia | No |,LLAVE DE 3 VIAS E-151,False,False,False,False,True,False,posible_material_o_insumo;base_no_separada
Prácticas-Tomografías.xls,Practicas,36,3008726,METILPREDNISOLONA 500 MG,3008726 | 0 | METILPREDNISOLONA 500 MG | METILPREDNISOLONA 500 MG |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Set de Farmacia | No |,METILPREDNISOLONA 500 MG,False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,37,3008469,PROPRANOLOL CLORHIDRATO INY IV,3008469 | 0 | PROPRANOLOL CLORHIDRATO INY IV | PROPRANOLOL CLORHIDRATO INY IV |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Set de Farmacia | No |,PROPRANOLOL CLORHIDRATO INY IV,False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,38,900062,PUNCION ASPIRATIVA RENAL BAJO TAC,900062 | 0 | PUNCION ASPIRATIVA RENAL BAJO TAC | PUNCION ASPIRATIVA RENAL BAJO TAC |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,PUNCION ASPIRATIVA RENAL BAJO TAC,False,False,False,False,True,False,posible_material_o_insumo;base_no_separada
Prácticas-Tomografías.xls,Practicas,39,341313,PUNCION BIOPSIA ARTICULAR BAJO TAC,341313 | 0 | PUNCION BIOPSIA ARTICULAR BAJO TAC | PUNCION BIOPSIA ARTICULAR BAJO TAC |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,PUNCION BIOPSIA ARTICULAR BAJO TAC,False,False,False,False,True,False,posible_material_o_insumo;base_no_separada
Prácticas-Tomografías.xls,Practicas,40,900080,PUNCION BIOPSIA BAJO CONTROL TOMOGRAFICO,900080 | 0 | PUNCION BIOPSIA BAJO CONTROL TOMOGRAFICO | PUNCION BIOPSIA BAJO CONTROL TOMOGRAFICO |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,PUNCION BIOPSIA BAJO CONTROL TOMOGRAFICO,False,False,False,False,True,False,posible_material_o_insumo;base_no_separada
Prácticas-Tomografías.xls,Practicas,41,341309,PUNCION BIOPSIA BOLSA SEROSA BAJO TAC,341309 | 0 | PUNCION BIOPSIA BOLSA SEROSA BAJO TAC | PUNCION BIOPSIA BOLSA SEROSA BAJO TAC |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,PUNCION BIOPSIA BOLSA SEROSA BAJO TAC,False,False,False,False,True,False,posible_material_o_insumo;base_no_separada
Prácticas-Tomografías.xls,Practicas,42,341308,PUNCION BIOPSIA DE PROSTATA BAJO TAC,341308 | 0 | PUNCION BIOPSIA DE PROSTATA BAJO TAC | PUNCION BIOPSIA DE PROSTATA BAJO TAC |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,PUNCION BIOPSIA DE PROSTATA BAJO TAC,False,False,False,False,True,False,posible_material_o_insumo;base_no_separada
Prácticas-Tomografías.xls,Practicas,43,341306,PUNCION BIOPSIA DE PULMON BAJO TAC,341306 | 0 | PUNCION BIOPSIA DE PULMON BAJO TAC | PUNCION BIOPSIA DE PULMON BAJO TAC |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,PUNCION BIOPSIA DE PULMON BAJO TAC,False,False,False,False,True,False,posible_material_o_insumo;base_no_separada
Prácticas-Tomografías.xls,Practicas,44,341311,PUNCION BIOPSIA DE VERTEBRA BAJO TAC,341311 | 0 | PUNCION BIOPSIA DE VERTEBRA BAJO TAC | PUNCION BIOPSIA DE VERTEBRA BAJO TAC |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,PUNCION BIOPSIA DE VERTEBRA BAJO TAC,False,False,False,False,True,False,posible_material_o_insumo;base_no_separada
Prácticas-Tomografías.xls,Practicas,45,341310,PUNCION BIOPSIA GANGLIOS LINFATICOS BAJO,341310 | 0 | PUNCION BIOPSIA GANGLIOS LINFATICOS BAJO | PUNCION BIOPSIA GANGLIOS LINFATICOS BAJO |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,PUNCION BIOPSIA GANGLIOS LINFATICOS BAJO,False,False,False,False,True,False,posible_material_o_insumo;base_no_separada
Prácticas-Tomografías.xls,Practicas,46,900039,PUNCION BIOPSIA HIGADO BAJO TAC,900039 | 0 | PUNCION BIOPSIA HIGADO BAJO TAC | PUNCION BIOPSIA HIGADO BAJO TAC |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,PUNCION BIOPSIA HIGADO BAJO TAC,False,False,False,False,True,False,posible_material_o_insumo;base_no_separada
Prácticas-Tomografías.xls,Practicas,47,341314,PUNCION BIOPSIA OSEA BAJO TAC,341314 | 0 | PUNCION BIOPSIA OSEA BAJO TAC | PUNCION BIOPSIA OSEA BAJO TAC |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,PUNCION BIOPSIA OSEA BAJO TAC,False,False,False,False,True,False,posible_material_o_insumo;base_no_separada
Prácticas-Tomografías.xls,Practicas,48,341305,PUNCION BIOPSIA PANCREATICA BAJO TAC,341305 | 0 | PUNCION BIOPSIA PANCREATICA BAJO TAC | PUNCION BIOPSIA PANCREATICA BAJO TAC |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,PUNCION BIOPSIA PANCREATICA BAJO TAC,False,False,False,False,True,False,posible_material_o_insumo;base_no_separada
Prácticas-Tomografías.xls,Practicas,49,900042,PUNCION BIOPSIA RENAL BAJO TAC,900042 | 0 | PUNCION BIOPSIA RENAL BAJO TAC | PUNCION BIOPSIA RENAL BAJO TAC |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,PUNCION BIOPSIA RENAL BAJO TAC,False,False,False,False,True,False,posible_material_o_insumo;base_no_separada
Prácticas-Tomografías.xls,Practicas,50,900078,PUNCION BIOPSIA VEJIGA BAJO TAC,900078 | 0 | PUNCION BIOPSIA VEJIGA BAJO TAC | PUNCION BIOPSIA VEJIGA BAJO TAC |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,PUNCION BIOPSIA VEJIGA BAJO TAC,False,False,False,False,True,False,posible_material_o_insumo;base_no_separada
Prácticas-Tomografías.xls,Practicas,51,341312,PUNCION BIOPSIA Y/O ASPIRATIVA OTROS ORG,341312 | 0 | PUNCION BIOPSIA Y/O ASPIRATIVA OTROS ORG | PUNCION BIOPSIA Y/O ASPIRATIVA OTROS ORG |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,PUNCION BIOPSIA Y/O ASPIRATIVA OTROS ORG,False,False,False,False,True,False,posible_material_o_insumo;base_no_separada
Prácticas-Tomografías.xls,Practicas,52,901244,SCORE DE CALCIO CORONARIO,901244 | 0 | SCORE DE CALCIO CORONARIO | SCORE DE CALCIO CORONARIO |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,SCORE DE CALCIO CORONARIO,False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,53,901302,TAC 3D CADERAS,901302 | 0 | TAC 3D CADERAS | TAC 3D CADERAS |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC 3D CADERAS,False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,54,901300,TAC 3D COLUMNA,901300 | 0 | TAC 3D COLUMNA | TAC 3D COLUMNA |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC 3D COLUMNA,False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,55,901301,TAC 3D MACIZO FACIAL,901301 | 0 | TAC 3D MACIZO FACIAL | TAC 3D MACIZO FACIAL |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC 3D MACIZO FACIAL,False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,56,900832,TAC 3D ORBITAS,900832 | 0 | TAC 3D ORBITAS | TAC 3D ORBITAS |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC 3D ORBITAS,False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,57,901303,TAC 3D RODILLA,901303 | 0 | TAC 3D RODILLA | TAC 3D RODILLA |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC 3D RODILLA,False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,58,341008,TAC ABDOMEN y PELVIS (cont oral),341008 | 0 | TAC ABDOMEN y PELVIS (cont oral) | TAC ABDOMEN y PELVIS (cont oral) |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC ABDOMEN Y PELVIS (CONT ORAL),False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,59,900908,TAC ALTA RESOLUCION AMBOS PENASCOS,900908 | 0 | TAC ALTA RESOLUCION AMBOS PENASCOS | TAC ALTA RESOLUCION AMBOS PENASCOS |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC ALTA RESOLUCION AMBOS PENASCOS,False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,60,901217,TAC ALTA RESOLUCION OIDOS,901217 | 0 | TAC ALTA RESOLUCION OIDOS | TAC ALTA RESOLUCION OIDOS |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC ALTA RESOLUCION OIDOS,False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,61,901218,TAC ALTA RESOLUCION OIDOS CON CONTRASTE,901218 | 0 | TAC ALTA RESOLUCION OIDOS CON CONTRASTE | TAC ALTA RESOLUCION OIDOS CON CONTRASTE |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC ALTA RESOLUCION OIDOS,False,True,False,False,False,True,
Prácticas-Tomografías.xls,Practicas,62,901219,TAC ALTA RESOLUCION OTROS ORGANOS,901219 | 0 | TAC ALTA RESOLUCION OTROS ORGANOS | TAC ALTA RESOLUCION OTROS ORGANOS |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC ALTA RESOLUCION OTROS ORGANOS,False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,63,901220,TAC ALTA RESOLUCION OTROS ORGANOS CON CONTRASTE,901220 | 0 | TAC ALTA RESOLUCION OTROS ORGANOS CON CONTRASTE | TAC ALTA RESOLUCION OTROS ORGANOS CON CONTRASTE |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC ALTA RESOLUCION OTROS ORGANOS,False,True,False,False,False,True,
Prácticas-Tomografías.xls,Practicas,64,900911,TAC ALTA RESOLUCION PULMONAR,900911 | 0 | TAC ALTA RESOLUCION PULMONAR | TAC ALTA RESOLUCION PULMONAR |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC ALTA RESOLUCION PULMONAR,False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,65,900912,TAC ALTA RESOLUCION PULMONAR CON CTE,900912 | 0 | TAC ALTA RESOLUCION PULMONAR CON CTE | TAC ALTA RESOLUCION PULMONAR CON CTE |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC ALTA RESOLUCION PULMONAR CON CTE,False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,66,901215,TAC ALTA RESOLUCION TORACICA,901215 | 0 | TAC ALTA RESOLUCION TORACICA | TAC ALTA RESOLUCION TORACICA |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC ALTA RESOLUCION TORACICA,False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,67,901216,TAC ALTA RESOLUCION TORACICA CON CONTRASTE,901216 | 0 | TAC ALTA RESOLUCION TORACICA CON CONTRASTE | TAC ALTA RESOLUCION TORACICA CON CONTRASTE |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC ALTA RESOLUCION TORACICA,False,True,False,False,False,True,
Prácticas-Tomografías.xls,Practicas,68,900904,TAC CADERA,900904 | 0 | TAC CADERA | TAC CADERA |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC CADERA,False,False,False,False,False,False,base_no_separada
